"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l030406.htm","1 Great Grey Shrike - in fields to the east of|Leasowe Lighthouse| near River Birket still there at 2pm| also good view of 1 Whinchat (male)","check species","Great Grey Shrike - in fields to the east of","2006-04-30 00:00:00","1","Great Grey Shrike","Lanius excubitor","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","1 Great Grey Shrike - in fields to the east of|Leasowe Lighthouse| near River Birket still there at 2pm| also good view of 1 Whinchat (male)","check species","pm","2006-04-30 00:00:00","2","UNKNOWN SPECIES","UNKNOWN SPECIES","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|1 Subalpine Warbler ringed by the Observatory and released at 9am -|Hilbre Island| second record for Hilbre and fourth for Cheshire/Wirral","check species & gridref","[Subalpine Warbler ringed by the Observatory released at] / [UNKNOWN LOCATION]","2006-04-30 00:00:00","1","Subalpine Warbler","Sylvia cantillans","Hilbre Island","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Second record for hilbre and fourth for cheshire/wirral"
"http://www.deeestuary.co.uk/l030406.htm","|1 Subalpine Warbler ringed by the Observatory and released at 9am -|Hilbre Island| second record for Hilbre and fourth for Cheshire/Wirral","check species & gridref","[am] / [UNKNOWN LOCATION]","2006-04-30 00:00:00","9","Western Swamphen","Porphyrio porphyrio","Hilbre Island","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Second record for hilbre and fourth for cheshire/wirral"
"http://www.deeestuary.co.uk/l030406.htm"," Seen well but briefly again at 1","format"," Seen well but briefly again at 1","2006-04-30 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","30pm birders can cross over to Hilbre after 4pm when tide starts to go out seen again at 7pm","format","30pm birders can cross over to Hilbre after 4pm when tide starts to go out seen again at 7pm","2006-04-30 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|5 Little Tern -|Gronant|","ok","","2006-04-30 00:00:00","5","Little Tern","Sternula albifrons","Gronant","SJ083841","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|2 Avocet 1 Ruddy Shelduck 250 Black-tailed Godwit and 2 Spotted Redshank -|Inner Marsh Farm|","ok","","2006-04-30 00:00:00","2","Avocet","Recurvirostra avosetta","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|2 Avocet 1 Ruddy Shelduck 250 Black-tailed Godwit and 2 Spotted Redshank -|Inner Marsh Farm|","ok","","2006-04-30 00:00:00","1","Ruddy Shelduck","Tadorna ferruginea","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|2 Avocet 1 Ruddy Shelduck 250 Black-tailed Godwit and 2 Spotted Redshank -|Inner Marsh Farm|","ok","","2006-04-30 00:00:00","250","Black-tailed Godwit","Limosa limosa","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|2 Avocet 1 Ruddy Shelduck 250 Black-tailed Godwit and 2 Spotted Redshank -|Inner Marsh Farm|","ok","","2006-04-30 00:00:00","2","Spotted Redshank","Tringa erythropus","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","1 Wood Warbler -|Stapledon Wood| Caldy about 400 yards from north end in small grove of Oak trees still there at 1","check gridref","Stapledon Wood","2006-04-29 00:00:00","1","Wood Warbler","Phylloscopus sibilatrix","Stapledon Wood","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","1 Wood Warbler -|Stapledon Wood| Caldy about 400 yards from north end in small grove of Oak trees still there at 1","check species & gridref","[yards from north end in small grove of Oak trees still there at] / [UNKNOWN LOCATION]","2006-04-29 00:00:00","400","UNKNOWN SPECIES","UNKNOWN SPECIES","Stapledon Wood","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","1 Wood Warbler -|Stapledon Wood| Caldy about 400 yards from north end in small grove of Oak trees still there at 1","check species & gridref","[] / [UNKNOWN LOCATION]","2006-04-29 00:00:00","1","UNKNOWN SPECIES","UNKNOWN SPECIES","Stapledon Wood","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","15pm also 3 Siskin","format","15pm also 3 Siskin","2006-04-29 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|15+ Swift over|West Kirby|","check species & gridref","[Swift over] / [UNKNOWN LOCATION]","2006-04-29 00:00:00","15+","Swift","Apus apus","West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|1 Cuckoo 1 Whinchat and 1 Grasshopper Warbler -|North Wirral Coastal Park|","check gridref","North Wirral Coastal Park","2006-04-29 00:00:00","1","Cuckoo","Cuculus canorus","North Wirral Coastal Park","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|1 Cuckoo 1 Whinchat and 1 Grasshopper Warbler -|North Wirral Coastal Park|","check gridref","North Wirral Coastal Park","2006-04-29 00:00:00","1","Whinchat","Saxicola rubetra","North Wirral Coastal Park","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|1 Cuckoo 1 Whinchat and 1 Grasshopper Warbler -|North Wirral Coastal Park|","check gridref","North Wirral Coastal Park","2006-04-29 00:00:00","1","Grasshopper Warbler","Locustella naevia","North Wirral Coastal Park","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|5 Scaup 20 Gannet 1 Red-throated Diver and 1 Fulmar -|Hoylake Shore|","check gridref","Hoylake Shore","2006-04-29 00:00:00","5","Scaup","Aythya marila","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030406.htm","|5 Scaup 20 Gannet 1 Red-throated Diver and 1 Fulmar -|Hoylake Shore|","check gridref","Hoylake Shore","2006-04-29 00:00:00","20","Gannet","Morus bassanus","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
