"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l070814.htm","1 Raven sitting on pylon at old RAF camp|West Kirby","check species & gridref","[Raven sitting on pylon at old RAF camp] / [UNKNOWN LOCATION]","2014-08-31 00:00:00","1","Raven","Corvus corax","West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","12 Buzzard 'kettling' over|Ness Gardens|this afternoon","check species","Buzzard 'kettling' over","2014-08-31 00:00:00","12","Buzzard","Buteo buteo","Ness Gardens","SJ305756","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This afternoon"
"http://www.deeestuary.co.uk/l070814.htm","1 Mediterranean Gull and 1 Swift over - Newton|West Kirby","check gridref","West Kirby","2014-08-31 00:00:00","1","Mediterranean Gull","Ichthyaetus melanocephalus","West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Mediterranean Gull and 1 Swift over - Newton|West Kirby","check species & gridref","[Swift over - Newton] / [UNKNOWN LOCATION]","2014-08-31 00:00:00","1","Swift","Apus apus","West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Wheatear and 1 Spotted Flycatcher small flock of Little Tern -|Point of Ayr","check gridref","Point of Ayr","2014-08-31 00:00:00","1","Wheatear","Oenanthe oenanthe","Point of Ayr","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Wheatear and 1 Spotted Flycatcher small flock of Little Tern -|Point of Ayr","check species & gridref","[Spotted Flycatcher small flock of Little Tern] / [UNKNOWN LOCATION]","2014-08-31 00:00:00","1","Little Tern","Sternula albifrons","Point of Ayr","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","11 Common Snipe flew from field east of|Leasowe Lighthouse","check species","Common Snipe flew from field east of","2014-08-31 00:00:00","11","Snipe","Gallinago gallinago","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Spotted Flycatcher - Greasby","format","1 Spotted Flycatcher - Greasby","2014-08-31 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","2 Garden Warbler and 1 Spotted Flycatcher near Inner Marsh Farm Hide 1 Wood Sandpiper near reception hide -|Burton Mere Wetlands","ok","","2014-08-31 00:00:00","2","Garden Warbler","Sylvia borin","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","2 Garden Warbler and 1 Spotted Flycatcher near Inner Marsh Farm Hide 1 Wood Sandpiper near reception hide -|Burton Mere Wetlands","check species","Spotted Flycatcher near Inner Marsh Farm Hide","2014-08-31 00:00:00","1","Spotted Flycatcher","Muscicapa striata","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","2 Garden Warbler and 1 Spotted Flycatcher near Inner Marsh Farm Hide 1 Wood Sandpiper near reception hide -|Burton Mere Wetlands","check species","Wood Sandpiper near reception hide","2014-08-31 00:00:00","1","Wood Sandpiper","Tringa glareola","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","8 Wheatear on rocks by|Leasowe Gunsite","check species","Wheatear on rocks by","2014-08-31 00:00:00","8","Wheatear","Oenanthe oenanthe","Leasowe Gunsite","SJ277925","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Greenshank by groyne 2 Spotted Flycatcher and 1 Wheatear -|Leasowe Lighthouse","check species","Greenshank by groyne","2014-08-30 00:00:00","1","Greenshank","Tringa nebularia","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Greenshank by groyne 2 Spotted Flycatcher and 1 Wheatear -|Leasowe Lighthouse","ok","","2014-08-30 00:00:00","2","Spotted Flycatcher","Muscicapa striata","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Greenshank by groyne 2 Spotted Flycatcher and 1 Wheatear -|Leasowe Lighthouse","ok","","2014-08-30 00:00:00","1","Wheatear","Oenanthe oenanthe","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","c2000 Black-tailed Godwit -|Gilroy Nature Park West Kirby","check gridref","Gilroy Nature Park West Kirby","2014-08-30 00:00:00","c2000","Black-tailed Godwit","Limosa limosa","Gilroy Nature Park West Kirby","SJ224876","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","245 Common Tern 225 Sandwich 1 Arctic and a moulting adult Black Tern -|Red Rocks|at high tide","ok","","2014-08-30 00:00:00","245","Common Tern","Sterna hirundo","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l070814.htm","245 Common Tern 225 Sandwich 1 Arctic and a moulting adult Black Tern -|Red Rocks|at high tide","check species","Sandwich","2014-08-30 00:00:00","225","Sandwich Tern","Thalasseus sandvicensis","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l070814.htm","245 Common Tern 225 Sandwich 1 Arctic and a moulting adult Black Tern -|Red Rocks|at high tide","check species","Arctic a moulting  Black Tern","2014-08-30 00:00:00","1","Black Tern","Chlidonias niger","Red Rocks","SJ203883","Adult","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l070814.htm","1 Greenshank 1 Marsh Harrier 1 Hen Harrier (ringtail) and 1 Kingfisher -|Burton Mere Wetlands","ok","","2014-08-30 00:00:00","1","Greenshank","Tringa nebularia","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Greenshank 1 Marsh Harrier 1 Hen Harrier (ringtail) and 1 Kingfisher -|Burton Mere Wetlands","ok","","2014-08-30 00:00:00","1","Marsh Harrier","Circus aeruginosus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Greenshank 1 Marsh Harrier 1 Hen Harrier (ringtail) and 1 Kingfisher -|Burton Mere Wetlands","ok","","2014-08-30 00:00:00","1","Hen Harrier","Circus cyaneus","Burton Mere Wetlands","SJ310730","Female","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Greenshank 1 Marsh Harrier 1 Hen Harrier (ringtail) and 1 Kingfisher -|Burton Mere Wetlands","ok","","2014-08-30 00:00:00","1","Kingfisher","Alcedo atthis","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Kingfisher on pool by|Thurstaston Visitor Centre|this morning","check species","Kingfisher on pool by","2014-08-30 00:00:00","1","Kingfisher","Alcedo atthis","Thurstaston Visitor Centre","SJ238834","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/l070814.htm","10 + Greenshank 20 Black-tailed Godwit 1 Common Sandpiper and 4 Common Tern -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2014-08-30 00:00:00","10 +","Greenshank","Tringa nebularia","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","10 + Greenshank 20 Black-tailed Godwit 1 Common Sandpiper and 4 Common Tern -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2014-08-30 00:00:00","20","Black-tailed Godwit","Limosa limosa","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","10 + Greenshank 20 Black-tailed Godwit 1 Common Sandpiper and 4 Common Tern -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2014-08-30 00:00:00","1","Common Sandpiper","Actitis hypoleucos","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","10 + Greenshank 20 Black-tailed Godwit 1 Common Sandpiper and 4 Common Tern -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2014-08-30 00:00:00","4","Common Tern","Sterna hirundo","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","18 Manx Shearwater just after high tide 1Yellow-legged Gull 6 Whimbrel flew west and 96 Grey Plover (most ins/pl) main wader flocks very scattered as tide height drops -|Hoylake Shore","check species & gridref","[Manx Shearwater just after high tide] / [UNKNOWN LOCATION]","2014-08-30 00:00:00","18","Manx Shearwater","Puffinus puffinus","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","18 Manx Shearwater just after high tide 1Yellow-legged Gull 6 Whimbrel flew west and 96 Grey Plover (most ins/pl) main wader flocks very scattered as tide height drops -|Hoylake Shore","check gridref","Hoylake Shore","2014-08-30 00:00:00","1","Yellow-legged Gull","Larus michahellis","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","18 Manx Shearwater just after high tide 1Yellow-legged Gull 6 Whimbrel flew west and 96 Grey Plover (most ins/pl) main wader flocks very scattered as tide height drops -|Hoylake Shore","check species & gridref","[Whimbrel flew west] / [UNKNOWN LOCATION]","2014-08-30 00:00:00","6","Whimbrel","Numenius phaeopus","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","18 Manx Shearwater just after high tide 1Yellow-legged Gull 6 Whimbrel flew west and 96 Grey Plover (most ins/pl) main wader flocks very scattered as tide height drops -|Hoylake Shore","check species & gridref","[Grey Plover most ins/pl main wader flocks very scattered as tide height drops] / [UNKNOWN LOCATION]","2014-08-30 00:00:00","96","Grey Plover","Pluvialis squatarola","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Curlew Sandpiper 1 Yellow-legged Gull 900 Ringed Plover 350 Sanderling and 4000 Dunlin over thetide at|Hoylake","check gridref","Hoylake","2014-08-29 00:00:00","1","Curlew Sandpiper","Calidris ferruginea","Hoylake","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Curlew Sandpiper 1 Yellow-legged Gull 900 Ringed Plover 350 Sanderling and 4000 Dunlin over thetide at|Hoylake","check gridref","Hoylake","2014-08-29 00:00:00","1","Yellow-legged Gull","Larus michahellis","Hoylake","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Curlew Sandpiper 1 Yellow-legged Gull 900 Ringed Plover 350 Sanderling and 4000 Dunlin over thetide at|Hoylake","check gridref","Hoylake","2014-08-29 00:00:00","900","Ringed Plover","Charadrius hiaticula","Hoylake","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Curlew Sandpiper 1 Yellow-legged Gull 900 Ringed Plover 350 Sanderling and 4000 Dunlin over thetide at|Hoylake","check gridref","Hoylake","2014-08-29 00:00:00","350","Sanderling","Calidris alba","Hoylake","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Curlew Sandpiper 1 Yellow-legged Gull 900 Ringed Plover 350 Sanderling and 4000 Dunlin over thetide at|Hoylake","check species & gridref","[Dunlin over thetide at] / [UNKNOWN LOCATION]","2014-08-29 00:00:00","4000","Dunlin","Calidris alpina","Hoylake","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","1 Marsh Harrier over|Hilbre|towards Point of Ayr","check species","Marsh Harrier over","2014-08-28 00:00:00","1","Marsh Harrier","Circus aeruginosus","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Towards point of ayr"
"http://www.deeestuary.co.uk/l070814.htm","1 Greenshank at|Red Rocks","check species","Greenshank at","2014-08-28 00:00:00","1","Greenshank","Tringa nebularia","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","3Greenshank 2 Curlew Sandpiper 1 Little Stint 20 Whimbrel west in twoflocks 700 Ringed Plover 200 Sanderling and c3000 Dunlin over thetide at|Hoylake","check gridref","Hoylake","2014-08-28 00:00:00","3","Greenshank","Tringa nebularia","Hoylake","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070814.htm","3Greenshank 2 Curlew Sandpiper 1 Little Stint 20 Whimbrel west in twoflocks 700 Ringed Plover 200 Sanderling and c3000 Dunlin over thetide at|Hoylake","check gridref","Hoylake","2014-08-28 00:00:00","2","Curlew Sandpiper","Calidris ferruginea","Hoylake","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
