"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/ljafe04.htm","At least 10000 Knot many close to the beach full of walkers -|Thurstaston Shore| low tide","check species","Knot many close to the beach full of walkers","2004-02-29 00:00:00","10000","Knot","Calidris canutus","Thurstaston Shore","SJ240829","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Low tide"
"http://www.deeestuary.co.uk/ljafe04.htm","|2 Short-eared Owl 1 Hen Harrier 45 Pink-footed Goose and 10 Bewick's Swan -|Burton Marsh| this morning","check gridref","Burton Marsh","2004-02-29 00:00:00","2","Short-eared Owl","Asio flammeus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/ljafe04.htm","|2 Short-eared Owl 1 Hen Harrier 45 Pink-footed Goose and 10 Bewick's Swan -|Burton Marsh| this morning","check gridref","Burton Marsh","2004-02-29 00:00:00","1","Hen Harrier","Circus cyaneus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/ljafe04.htm","|2 Short-eared Owl 1 Hen Harrier 45 Pink-footed Goose and 10 Bewick's Swan -|Burton Marsh| this morning","check gridref","Burton Marsh","2004-02-29 00:00:00","45","Pink-footed Goose","Anser brachyrhynchus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/ljafe04.htm","|2 Short-eared Owl 1 Hen Harrier 45 Pink-footed Goose and 10 Bewick's Swan -|Burton Marsh| this morning","check gridref","Burton Marsh","2004-02-29 00:00:00","10","Bewick's Swan","Cygnus columbianus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/ljafe04.htm","5700 Bar-tailed Godwit 1200 Grey Plover 6000 Dunlin and 10000 Knot -|Leasowe Shore|","check gridref","Leasowe Shore","2004-02-28 00:00:00","5700","Bar-tailed Godwit","Limosa lapponica","Leasowe Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljafe04.htm","5700 Bar-tailed Godwit 1200 Grey Plover 6000 Dunlin and 10000 Knot -|Leasowe Shore|","check gridref","Leasowe Shore","2004-02-28 00:00:00","1200","Grey Plover","Pluvialis squatarola","Leasowe Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljafe04.htm","5700 Bar-tailed Godwit 1200 Grey Plover 6000 Dunlin and 10000 Knot -|Leasowe Shore|","check gridref","Leasowe Shore","2004-02-28 00:00:00","6000","Dunlin","Calidris alpina","Leasowe Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljafe04.htm","5700 Bar-tailed Godwit 1200 Grey Plover 6000 Dunlin and 10000 Knot -|Leasowe Shore|","check gridref","Leasowe Shore","2004-02-28 00:00:00","10000","Knot","Calidris canutus","Leasowe Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljafe04.htm","|38 Brent Goose -|Hilbre Island| and 3000 Herring Gull on West Hoyle Bank","check gridref","Hilbre Island","2004-02-28 00:00:00","38","Brent Goose","Branta bernicla","Hilbre Island","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
