"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l111211.htm","148 Pink-footed Geese in long grass just beyondDonkey Stand Flash 2 Little Grebe on the flash 1 Hen Harrier(ringtail) which put up about 1000 Teal and 1000 Lapwing -|Parkgate Marsh| also 1Great White Egret and 1 Short-eared Owl","check species","Pink-footed Geese in long grass just beyondDonkey Stand Flash","2011-12-31 00:00:00","148","Pink-footed Goose","Anser brachyrhynchus","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","148 Pink-footed Geese in long grass just beyondDonkey Stand Flash 2 Little Grebe on the flash 1 Hen Harrier(ringtail) which put up about 1000 Teal and 1000 Lapwing -|Parkgate Marsh| also 1Great White Egret and 1 Short-eared Owl","check species","Little Grebe on the flash","2011-12-31 00:00:00","2","Little Grebe","Tachybaptus ruficollis","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","148 Pink-footed Geese in long grass just beyondDonkey Stand Flash 2 Little Grebe on the flash 1 Hen Harrier(ringtail) which put up about 1000 Teal and 1000 Lapwing -|Parkgate Marsh| also 1Great White Egret and 1 Short-eared Owl","check species","Hen Harrierringtail which put up about","2011-12-31 00:00:00","1","Hen Harrier","Circus cyaneus","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","148 Pink-footed Geese in long grass just beyondDonkey Stand Flash 2 Little Grebe on the flash 1 Hen Harrier(ringtail) which put up about 1000 Teal and 1000 Lapwing -|Parkgate Marsh| also 1Great White Egret and 1 Short-eared Owl","ok","","2011-12-31 00:00:00","1000","Teal","Anas crecca","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","148 Pink-footed Geese in long grass just beyondDonkey Stand Flash 2 Little Grebe on the flash 1 Hen Harrier(ringtail) which put up about 1000 Teal and 1000 Lapwing -|Parkgate Marsh| also 1Great White Egret and 1 Short-eared Owl","ok","","2011-12-31 00:00:00","1000","Lapwing","Vanellus vanellus","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","148 Pink-footed Geese in long grass just beyondDonkey Stand Flash 2 Little Grebe on the flash 1 Hen Harrier(ringtail) which put up about 1000 Teal and 1000 Lapwing -|Parkgate Marsh| also 1Great White Egret and 1 Short-eared Owl","ok","","2011-12-31 00:00:00","1","Great White Egret","Ardea alba","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","148 Pink-footed Geese in long grass just beyondDonkey Stand Flash 2 Little Grebe on the flash 1 Hen Harrier(ringtail) which put up about 1000 Teal and 1000 Lapwing -|Parkgate Marsh| also 1Great White Egret and 1 Short-eared Owl","ok","","2011-12-31 00:00:00","1","Short-eared Owl","Asio flammeus","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","140 Pink-footed Geese over 1 Short-eared Owl -|Denhall Quay","check species","Pink-footed Geese over","2011-12-31 00:00:00","140","Pink-footed Goose","Anser brachyrhynchus","Denhall Quay","SJ288761","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","140 Pink-footed Geese over 1 Short-eared Owl -|Denhall Quay","ok","","2011-12-31 00:00:00","1","Short-eared Owl","Asio flammeus","Denhall Quay","SJ288761","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","500 Pink-footed Geese and 30 White-fronted Geese in fields south of|Burton","check species & gridref","[Pink-footed Geese] / [UNKNOWN LOCATION]","2011-12-31 00:00:00","500","Pink-footed Goose","Anser brachyrhynchus","Burton","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","500 Pink-footed Geese and 30 White-fronted Geese in fields south of|Burton","check species & gridref","[White-fronted Geese in fields south of] / [UNKNOWN LOCATION]","2011-12-31 00:00:00","30","White-fronted Goose","Anser albifrons","Burton","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","12 White-fronted Geese and 1 Merlin -|BurtonMere Wetlands","check species & gridref","[White-fronted Geese] / [Burton Mere Wetlands]","2011-12-31 00:00:00","12","White-fronted Goose","Anser albifrons","BurtonMere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","12 White-fronted Geese and 1 Merlin -|BurtonMere Wetlands","check gridref","BurtonMere Wetlands","2011-12-31 00:00:00","1","Merlin","Falco columbarius","BurtonMere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","1 Greenshank on groyne 130 Pink-footed Geese flying north 1Kingfisher by Lingham Lane -|LeasoweLighthouse","check species & gridref","[Greenshank on groyne] / [Leasowe Lighthouse]","2011-12-31 00:00:00","1","Greenshank","Tringa nebularia","LeasoweLighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","1 Greenshank on groyne 130 Pink-footed Geese flying north 1Kingfisher by Lingham Lane -|LeasoweLighthouse","check species & gridref","[Pink-footed Geese flying north] / [Leasowe Lighthouse]","2011-12-31 00:00:00","130","Pink-footed Goose","Anser brachyrhynchus","LeasoweLighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111211.htm","1 Greenshank on groyne 130 Pink-footed Geese flying north 1Kingfisher by Lingham Lane -|LeasoweLighthouse","check species & gridref","[Kingfisher by Lingham Lane] / [Leasowe Lighthouse]","2011-12-31 00:00:00","1","Kingfisher","Alcedo atthis","LeasoweLighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
