"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l010206.htm","4 Short-eared Owl 1 Eider (drake) 25 Brent Geese 2 Peregrine 2 Merlin and 2 Stonechat (pair) -|Heswall Marsh Riverbank Road| at high tide started in a heavy snow storm and finished off in brilliant sunshine","check gridref","Heswall Marsh Riverbank Road","2006-02-28 00:00:00","4","Short-eared Owl","Asio flammeus","Heswall Marsh Riverbank Road","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide started in a heavy snow storm and finished off in brilliant sunshine"
"http://www.deeestuary.co.uk/l010206.htm","4 Short-eared Owl 1 Eider (drake) 25 Brent Geese 2 Peregrine 2 Merlin and 2 Stonechat (pair) -|Heswall Marsh Riverbank Road| at high tide started in a heavy snow storm and finished off in brilliant sunshine","check gridref","Heswall Marsh Riverbank Road","2006-02-28 00:00:00","1","Eider","Somateria mollissima","Heswall Marsh Riverbank Road","UNKNOWN LOCATION","Male","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide started in a heavy snow storm and finished off in brilliant sunshine"
"http://www.deeestuary.co.uk/l010206.htm","4 Short-eared Owl 1 Eider (drake) 25 Brent Geese 2 Peregrine 2 Merlin and 2 Stonechat (pair) -|Heswall Marsh Riverbank Road| at high tide started in a heavy snow storm and finished off in brilliant sunshine","check species & gridref","[Brent Geese] / [UNKNOWN LOCATION]","2006-02-28 00:00:00","25","Brent Goose","Branta bernicla","Heswall Marsh Riverbank Road","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide started in a heavy snow storm and finished off in brilliant sunshine"
"http://www.deeestuary.co.uk/l010206.htm","4 Short-eared Owl 1 Eider (drake) 25 Brent Geese 2 Peregrine 2 Merlin and 2 Stonechat (pair) -|Heswall Marsh Riverbank Road| at high tide started in a heavy snow storm and finished off in brilliant sunshine","check gridref","Heswall Marsh Riverbank Road","2006-02-28 00:00:00","2","Peregrine","Falco peregrinus","Heswall Marsh Riverbank Road","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide started in a heavy snow storm and finished off in brilliant sunshine"
"http://www.deeestuary.co.uk/l010206.htm","4 Short-eared Owl 1 Eider (drake) 25 Brent Geese 2 Peregrine 2 Merlin and 2 Stonechat (pair) -|Heswall Marsh Riverbank Road| at high tide started in a heavy snow storm and finished off in brilliant sunshine","check gridref","Heswall Marsh Riverbank Road","2006-02-28 00:00:00","2","Merlin","Falco columbarius","Heswall Marsh Riverbank Road","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide started in a heavy snow storm and finished off in brilliant sunshine"
"http://www.deeestuary.co.uk/l010206.htm","4 Short-eared Owl 1 Eider (drake) 25 Brent Geese 2 Peregrine 2 Merlin and 2 Stonechat (pair) -|Heswall Marsh Riverbank Road| at high tide started in a heavy snow storm and finished off in brilliant sunshine","check gridref","Heswall Marsh Riverbank Road","2006-02-28 00:00:00","2","Stonechat","Saxicola rubicola","Heswall Marsh Riverbank Road","UNKNOWN LOCATION","Pair","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide started in a heavy snow storm and finished off in brilliant sunshine"
"http://www.deeestuary.co.uk/l010206.htm","|53 Brent Geese (pale-bellied) 9000 Dunlin 250 Grey Plover 35 Sanderling and 1400 Knot -|West Kirby|Shore","check species & gridref","[Brent Geese pale-bellied] / [UNKNOWN LOCATION]","2006-02-28 00:00:00","53","Brent Goose","Branta bernicla","West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Shore"
"http://www.deeestuary.co.uk/l010206.htm","|53 Brent Geese (pale-bellied) 9000 Dunlin 250 Grey Plover 35 Sanderling and 1400 Knot -|West Kirby|Shore","check gridref","West Kirby","2006-02-28 00:00:00","9000","Dunlin","Calidris alpina","West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Shore"
"http://www.deeestuary.co.uk/l010206.htm","|53 Brent Geese (pale-bellied) 9000 Dunlin 250 Grey Plover 35 Sanderling and 1400 Knot -|West Kirby|Shore","check gridref","West Kirby","2006-02-28 00:00:00","250","Grey Plover","Pluvialis squatarola","West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Shore"
"http://www.deeestuary.co.uk/l010206.htm","|53 Brent Geese (pale-bellied) 9000 Dunlin 250 Grey Plover 35 Sanderling and 1400 Knot -|West Kirby|Shore","check gridref","West Kirby","2006-02-28 00:00:00","35","Sanderling","Calidris alba","West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Shore"
