"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l010213.htm","150 Sanderling 550 Grey Plover 22000 Knot and 9500 Dunlin -|Hoylake Shore|at hightide","check gridref","Hoylake Shore","2013-02-28 00:00:00","150","Sanderling","Calidris alba","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At hightide"
"http://www.deeestuary.co.uk/l010213.htm","150 Sanderling 550 Grey Plover 22000 Knot and 9500 Dunlin -|Hoylake Shore|at hightide","check gridref","Hoylake Shore","2013-02-28 00:00:00","550","Grey Plover","Pluvialis squatarola","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At hightide"
"http://www.deeestuary.co.uk/l010213.htm","150 Sanderling 550 Grey Plover 22000 Knot and 9500 Dunlin -|Hoylake Shore|at hightide","check gridref","Hoylake Shore","2013-02-28 00:00:00","22000","Knot","Calidris canutus","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At hightide"
"http://www.deeestuary.co.uk/l010213.htm","150 Sanderling 550 Grey Plover 22000 Knot and 9500 Dunlin -|Hoylake Shore|at hightide","check gridref","Hoylake Shore","2013-02-28 00:00:00","9500","Dunlin","Calidris alpina","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At hightide"
"http://www.deeestuary.co.uk/l010213.htm","210 Pink-footed Geese over|WestKirby|at 11am heading north-west also seen earlierover Heswall shore","check species & gridref","[Pink-footed Geese over] / [UNKNOWN LOCATION]","2013-02-28 00:00:00","210","Pink-footed Goose","Anser brachyrhynchus","WestKirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010213.htm","210 Pink-footed Geese over|WestKirby|at 11am heading north-west also seen earlierover Heswall shore","check species & gridref","[am heading north-west also seen earlierover Heswall shore] / [UNKNOWN LOCATION]","2013-02-28 00:00:00","11","UNKNOWN SPECIES","UNKNOWN SPECIES","WestKirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010213.htm","1 Spotted Redshank and 5 Greenshank -|Connah'sQuay Reserve","check gridref","Connah'sQuay Reserve","2013-02-28 00:00:00","1","Spotted Redshank","Tringa erythropus","Connah'sQuay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010213.htm","1 Spotted Redshank and 5 Greenshank -|Connah'sQuay Reserve","check gridref","Connah'sQuay Reserve","2013-02-28 00:00:00","5","Greenshank","Tringa nebularia","Connah'sQuay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010213.htm","74 Golden Plover 575 Black-tailed Godwit 27 Bar-tailed Godwit 700Redshank 1 Spotted Redshank -|HeswallShore|before high tide","check gridref","HeswallShore","2013-02-28 00:00:00","74","Golden Plover","Pluvialis apricaria","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Before high tide"
"http://www.deeestuary.co.uk/l010213.htm","74 Golden Plover 575 Black-tailed Godwit 27 Bar-tailed Godwit 700Redshank 1 Spotted Redshank -|HeswallShore|before high tide","check gridref","HeswallShore","2013-02-28 00:00:00","575","Black-tailed Godwit","Limosa limosa","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Before high tide"
"http://www.deeestuary.co.uk/l010213.htm","74 Golden Plover 575 Black-tailed Godwit 27 Bar-tailed Godwit 700Redshank 1 Spotted Redshank -|HeswallShore|before high tide","check gridref","HeswallShore","2013-02-28 00:00:00","27","Bar-tailed Godwit","Limosa lapponica","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Before high tide"
"http://www.deeestuary.co.uk/l010213.htm","74 Golden Plover 575 Black-tailed Godwit 27 Bar-tailed Godwit 700Redshank 1 Spotted Redshank -|HeswallShore|before high tide","check gridref","HeswallShore","2013-02-28 00:00:00","700","Redshank","Tringa totanus","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Before high tide"
"http://www.deeestuary.co.uk/l010213.htm","74 Golden Plover 575 Black-tailed Godwit 27 Bar-tailed Godwit 700Redshank 1 Spotted Redshank -|HeswallShore|before high tide","check gridref","HeswallShore","2013-02-28 00:00:00","1","Spotted Redshank","Tringa erythropus","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Before high tide"
"http://www.deeestuary.co.uk/l010213.htm","1 Greenshank on groyne 104 Great Crested Grebe on sea 67 Meadow Pipit and 42 Goldfinch passing through paddocks -|Leasowe Lighthouse","check species","Greenshank on groyne","2013-02-28 00:00:00","1","Greenshank","Tringa nebularia","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010213.htm","1 Greenshank on groyne 104 Great Crested Grebe on sea 67 Meadow Pipit and 42 Goldfinch passing through paddocks -|Leasowe Lighthouse","check species","Great Crested Grebe on sea","2013-02-28 00:00:00","104","Great Crested Grebe","Podiceps cristatus","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
