"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l050611.htm","2 Green Sandpiper and 1 Ruff -|Inner Marsh Farm|35 juvenile Little Egret countedyesterday","ok","","2011-06-29 00:00:00","2","Green Sandpiper","Tringa ochropus","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050611.htm","2 Green Sandpiper and 1 Ruff -|Inner Marsh Farm|35 juvenile Little Egret countedyesterday","ok","","2011-06-29 00:00:00","1","Ruff","Calidris pugnax","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050611.htm","2 Green Sandpiper and 1 Ruff -|Inner Marsh Farm|35 juvenile Little Egret countedyesterday","check species","Little Egret countedyesterday","2011-06-29 00:00:00","35","Little Egret","Egretta garzetta","Inner Marsh Farm","SJ307741","Juvenile","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050611.htm","1 Grasshopper Warbler reeling and 1 Hobby -|Leasowe Lighthouse","check species","Grasshopper Warbler reeling","2011-06-28 00:00:00","1","Grasshopper Warbler","Locustella naevia","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050611.htm","1 Grasshopper Warbler reeling and 1 Hobby -|Leasowe Lighthouse","ok","","2011-06-28 00:00:00","1","Hobby","Falco subbuteo","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050611.htm","1 Hobby in horse paddocks at 7","format","1 Hobby in horse paddocks at 7","2011-06-26 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050611.htm","30am -|Leasowe Lighthouse","check species","am","2011-06-26 00:00:00","30","Western Swamphen","Porphyrio porphyrio","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050611.htm","1 Grasshopper Warbler reeling -|Leasowe Lighthouse| by nature trail","check species","Grasshopper Warbler reeling","2011-06-25 00:00:00","1","Grasshopper Warbler","Locustella naevia","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. By nature trail"
"http://www.deeestuary.co.uk/l050611.htm","1 Great White Egret and 2 Peregrine -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2011-06-24 00:00:00","1","Great White Egret","Ardea alba","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050611.htm","1 Great White Egret and 2 Peregrine -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2011-06-24 00:00:00","2","Peregrine","Falco peregrinus","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
