"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l050610.htm","1 Kingfisher (male) on rocks by|West Kirby Marine Lake|at 1030am","check species","Kingfisher  on rocks by","2010-06-30 00:00:00","1","Kingfisher","Alcedo atthis","West Kirby Marine Lake","SJ211862","Male","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Kingfisher (male) on rocks by|West Kirby Marine Lake|at 1030am","check species","am","2010-06-30 00:00:00","1030","Western Swamphen","Porphyrio porphyrio","West Kirby Marine Lake","SJ211862","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","2 Avocet and 20 Juv Little Egret|-|Inner Marsh Farm","check gridref","-","2010-06-30 00:00:00","2","Avocet","Recurvirostra avosetta","-","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Inner marsh farm"
"http://www.deeestuary.co.uk/l050610.htm","2 Avocet and 20 Juv Little Egret|-|Inner Marsh Farm","check gridref","-","2010-06-30 00:00:00","20","Little Egret","Egretta garzetta","-","UNKNOWN LOCATION","Juvenile","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Inner marsh farm"
"http://www.deeestuary.co.uk/l050610.htm","8 Stonechat (4 pair) -|Leasowe Lighthouse/Meols","check gridref","Leasowe Lighthouse/Meols","2010-06-30 00:00:00","8","Stonechat","Saxicola rubicola","Leasowe Lighthouse/Meols","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","8 Stonechat (4 pair) -|Leasowe Lighthouse/Meols","check species & gridref","[] / [Leasowe Lighthouse]","2010-06-30 00:00:00","4","UNKNOWN SPECIES","UNKNOWN SPECIES","Leasowe Lighthouse/Meols","SJ252912","Pair","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Mediterranean Gull (ad) and 25 Ringed Plover in empty|New Brighton Marine Lake| 1 Hobby over the 'pitch 'n' put' and 3 distant Bar-tailed Godwit (sum/pl)","ok","","2010-06-28 00:00:00","1","Mediterranean Gull","Ichthyaetus melanocephalus","New Brighton Marine Lake","SJ308943","Adult","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Mediterranean Gull (ad) and 25 Ringed Plover in empty|New Brighton Marine Lake| 1 Hobby over the 'pitch 'n' put' and 3 distant Bar-tailed Godwit (sum/pl)","check species","Ringed Plover in empty","2010-06-28 00:00:00","25","Ringed Plover","Charadrius hiaticula","New Brighton Marine Lake","SJ308943","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Mediterranean Gull (ad) and 25 Ringed Plover in empty|New Brighton Marine Lake| 1 Hobby over the 'pitch 'n' put' and 3 distant Bar-tailed Godwit (sum/pl)","check species","Hobby over the 'pitch 'n' put'","2010-06-28 00:00:00","1","Hobby","Falco subbuteo","New Brighton Marine Lake","SJ308943","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Mediterranean Gull (ad) and 25 Ringed Plover in empty|New Brighton Marine Lake| 1 Hobby over the 'pitch 'n' put' and 3 distant Bar-tailed Godwit (sum/pl)","check species","distant Bar-tailed Godwit sum/pl","2010-06-28 00:00:00","3","Bar-tailed Godwit","Limosa lapponica","New Brighton Marine Lake","SJ308943","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","4 Spotted Redshank (sum/pl) 1 Ruff and 105 Black Tailed Godwit -|Inner Marsh Farm","check species","Spotted Redshank sum/pl","2010-06-28 00:00:00","4","Redshank","Tringa totanus","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","4 Spotted Redshank (sum/pl) 1 Ruff and 105 Black Tailed Godwit -|Inner Marsh Farm","ok","","2010-06-28 00:00:00","1","Ruff","Calidris pugnax","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","4 Spotted Redshank (sum/pl) 1 Ruff and 105 Black Tailed Godwit -|Inner Marsh Farm","check species","Black Tailed Godwit","2010-06-28 00:00:00","105","Black-tailed Godwit","Limosa limosa","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Common Sandpiper - highlights from|Hilbre| for more details see|http://www","check species","Common Sandpiper - highlights from","2010-06-28 00:00:00","1","Common Sandpiper","Actitis hypoleucos","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. For more details see"
"http://www.deeestuary.co.uk/l050610.htm","hilbrebirdobs","format","hilbrebirdobs","2010-06-28 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","blogspot","format","blogspot","2010-06-28 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","com/","format","com/","2010-06-28 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Turtle Dove - West Kirby Tip at 4","format","1 Turtle Dove - West Kirby Tip at 4","2010-06-26 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","15pm seen with 2 Collared Doves on ground then flew towards trees east side of tip","format","15pm seen with 2 Collared Doves on ground then flew towards trees east side of tip","2010-06-26 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","4 Mediterranean Gull 450 Black-headed Gull (inc 1 leucistic bird) and 12 Little Egret -|Heswall Shore","ok","","2010-06-26 00:00:00","4","Mediterranean Gull","Ichthyaetus melanocephalus","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","4 Mediterranean Gull 450 Black-headed Gull (inc 1 leucistic bird) and 12 Little Egret -|Heswall Shore","check species","Black-headed Gull inc","2010-06-26 00:00:00","450","Black-headed Gull","Chroicocephalus ridibundus","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","4 Mediterranean Gull 450 Black-headed Gull (inc 1 leucistic bird) and 12 Little Egret -|Heswall Shore","check species","leucistic bird","2010-06-26 00:00:00","1","UNKNOWN SPECIES","UNKNOWN SPECIES","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","4 Mediterranean Gull 450 Black-headed Gull (inc 1 leucistic bird) and 12 Little Egret -|Heswall Shore","ok","","2010-06-26 00:00:00","12","Little Egret","Egretta garzetta","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Hobby over horse paddocks 2 Gannet out to sea -|Leasowe Lighthouse","check species","Hobby over horse paddocks","2010-06-26 00:00:00","1","Hobby","Falco subbuteo","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Hobby over horse paddocks 2 Gannet out to sea -|Leasowe Lighthouse","check species","Gannet out to sea","2010-06-26 00:00:00","2","Gannet","Morus bassanus","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Greenshank (sum/pl) and 4 Spotted Redshank -|Inner Marsh Farm","check species","Greenshank sum/pl","2010-06-25 00:00:00","1","Greenshank","Tringa nebularia","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","1 Greenshank (sum/pl) and 4 Spotted Redshank -|Inner Marsh Farm","ok","","2010-06-25 00:00:00","4","Spotted Redshank","Tringa erythropus","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","3 Common Sandpiper and 2 Eider (drake) - highlights from|Hilbre| for more details see|http://www","ok","","2010-06-25 00:00:00","3","Common Sandpiper","Actitis hypoleucos","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. For more details see"
"http://www.deeestuary.co.uk/l050610.htm","3 Common Sandpiper and 2 Eider (drake) - highlights from|Hilbre| for more details see|http://www","check species","Eider  - highlights from","2010-06-25 00:00:00","2","Eider","Somateria mollissima","Hilbre","SJ185879","Male","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. For more details see"
"http://www.deeestuary.co.uk/l050610.htm","hilbrebirdobs","format","hilbrebirdobs","2010-06-25 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","blogspot","format","blogspot","2010-06-25 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050610.htm","com/","format","com/","2010-06-25 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
