"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l030415.htm","1 Whinchat and 1 Redstart (fem) -|Connah's Quay Nature Reserve","check gridref","Connah's Quay Nature Reserve","2015-04-30 00:00:00","1","Whinchat","Saxicola rubetra","Connah's Quay Nature Reserve","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030415.htm","1 Whinchat and 1 Redstart (fem) -|Connah's Quay Nature Reserve","check species & gridref","[Redstart fem] / [UNKNOWN LOCATION]","2015-04-30 00:00:00","1","Redstart","Phoenicurus phoenicurus","Connah's Quay Nature Reserve","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030415.htm","10 Wheatear and 150 Black-tailed Godwit (incl satellite tagged bird) -|Gilroy Nature Park West Kirby","check gridref","Gilroy Nature Park West Kirby","2015-04-30 00:00:00","10","Wheatear","Oenanthe oenanthe","Gilroy Nature Park West Kirby","SJ224876","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030415.htm","10 Wheatear and 150 Black-tailed Godwit (incl satellite tagged bird) -|Gilroy Nature Park West Kirby","check species & gridref","[Black-tailed Godwit incl satellite tagged bird] / [Gilroy Nature Park, West Kirby]","2015-04-30 00:00:00","150","Black-tailed Godwit","Limosa limosa","Gilroy Nature Park West Kirby","SJ224876","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030415.htm","2 Whinchat (male) -|Leasowe Lighthouse|this morning","ok","","2015-04-30 00:00:00","2","Whinchat","Saxicola rubetra","Leasowe Lighthouse","SJ252912","Male","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/l030415.htm","52 Stock Dove - in field below|Stapledon Wood Caldy| this evening","check species & gridref","[Stock Dove - in field below] / [Stapledon Wood, Caldy]","2015-04-30 00:00:00","52","Stock Dove","Columba oenas","Stapledon Wood Caldy","SJ230856","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This evening"
"http://www.deeestuary.co.uk/l030415.htm","2000 Dunlin and 310 Cormorant -|Hoylake/Meols Shore|at high tide","check gridref","Hoylake/Meols Shore","2015-04-30 00:00:00","2000","Dunlin","Calidris alpina","Hoylake/Meols Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l030415.htm","2000 Dunlin and 310 Cormorant -|Hoylake/Meols Shore|at high tide","check gridref","Hoylake/Meols Shore","2015-04-30 00:00:00","310","Cormorant","Phalacrocorax carbo","Hoylake/Meols Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l030415.htm","1 female Marsh Harrier 12+ Wheatear 2 Whinchat 1 Redstart 375 Black-tailed Godwit 7 Spotted Redshank 10+ Ruff 1 Common Tern and 1 Hobby -|Burton Mere Wetlands","ok","","2015-04-30 00:00:00","1","Marsh Harrier","Circus aeruginosus","Burton Mere Wetlands","SJ310730","Female","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030415.htm","1 female Marsh Harrier 12+ Wheatear 2 Whinchat 1 Redstart 375 Black-tailed Godwit 7 Spotted Redshank 10+ Ruff 1 Common Tern and 1 Hobby -|Burton Mere Wetlands","ok","","2015-04-30 00:00:00","12+","Wheatear","Oenanthe oenanthe","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
