"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l111213.htm","1 Buff-bellied Pipit - in tidewrack bottom of Station Road|Burton Marsh| thismorning also 1 Wheatear and 1 Siberian Chiffchaff still","check species & gridref","[Buff-bellied Pipit - in tidewrack bottom of Station Road] / [Burton Marsh,]","2013-12-31 00:00:00","1","Buff-bellied Pipit","Anthus rubescens","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111213.htm","1 Buff-bellied Pipit - in tidewrack bottom of Station Road|Burton Marsh| thismorning also 1 Wheatear and 1 Siberian Chiffchaff still","check gridref","Burton Marsh","2013-12-31 00:00:00","1","Wheatear","Oenanthe oenanthe","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111213.htm","1 Buff-bellied Pipit - in tidewrack bottom of Station Road|Burton Marsh| thismorning also 1 Wheatear and 1 Siberian Chiffchaff still","check species & gridref","[Siberian Chiffchaff still] / [Burton Marsh,]","2013-12-31 00:00:00","1","Chiffchaff","Phylloscopus collybita","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111213.htm","1 Merlin and 1 Peregrine -|HeswallShore","check gridref","HeswallShore","2013-12-31 00:00:00","1","Merlin","Falco columbarius","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111213.htm","1 Merlin and 1 Peregrine -|HeswallShore","check gridref","HeswallShore","2013-12-31 00:00:00","1","Peregrine","Falco peregrinus","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111213.htm","54 Whooper Swan -|Burton MereWetlands| in fields next to Shotwick Lake","check gridref","Burton MereWetlands","2013-12-31 00:00:00","54","Whooper Swan","Cygnus cygnus","Burton MereWetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. In fields next to shotwick lake"
"http://www.deeestuary.co.uk/l111213.htm","1 Buff-bellied Pipit - in tidewrack bottom of Station Road|Burton Marsh| thismorning and 1 Siberian Chiffchaff","check species & gridref","[Buff-bellied Pipit - in tidewrack bottom of Station Road] / [Burton Marsh,]","2013-12-30 00:00:00","1","Buff-bellied Pipit","Anthus rubescens","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111213.htm","1 Buff-bellied Pipit - in tidewrack bottom of Station Road|Burton Marsh| thismorning and 1 Siberian Chiffchaff","check species & gridref","[Siberian Chiffchaff] / [Burton Marsh,]","2013-12-30 00:00:00","1","Iberian Chiffchaff","Phylloscopus ibericus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111213.htm","40+ Twite -|Connah's QuayReserve","check gridref","Connah's QuayReserve","2013-12-30 00:00:00","40+","Twite","Linaria flavirostris","Connah's QuayReserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111213.htm","1 Great White Egret -|Burton MereWetlands","check gridref","Burton MereWetlands","2013-12-30 00:00:00","1","Great White Egret","Ardea alba","Burton MereWetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
