"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check species & gridref","[:] / [Heswall Shore]","2014-10-31 00:00:00","07","UNKNOWN SPECIES","UNKNOWN SPECIES","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check species & gridref","[to] / [Heswall Shore]","2014-10-31 00:00:00","20","Stock Dove","Columba oenas","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check species & gridref","[:] / [Heswall Shore]","2014-10-31 00:00:00","09","UNKNOWN SPECIES","UNKNOWN SPECIES","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check species & gridref","[over] / [Heswall Shore]","2014-10-31 00:00:00","00","Golden Plover","Pluvialis apricaria","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check gridref","HeswallShore","2014-10-31 00:00:00","2","Rock Pipit","Anthus petrosus","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check gridref","HeswallShore","2014-10-31 00:00:00","1055","Starling","Sturnus vulgaris","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check gridref","HeswallShore","2014-10-31 00:00:00","7","Mistle Thrush","Turdus viscivorus","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check gridref","HeswallShore","2014-10-31 00:00:00","700","Fieldfare","Turdus pilaris","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check gridref","HeswallShore","2014-10-31 00:00:00","205","Redwing","Turdus iliacus","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091014.htm","Visible Migration 07:20 to 09:00 over|HeswallShore|:2 Rock Pipit 1055 Starling 7 Mistle Thrush 700 Fieldfare 205Redwing 215 Chaffinch 2 Siskin 1 Lesser Redpoll also 5 Pink-footedGeese 92 Golden Plover 355 Lapwing and 5 Wigeon","check gridref","HeswallShore","2014-10-31 00:00:00","215","Chaffinch","Fringilla coelebs","HeswallShore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
