"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l111216.htm","6 Brent Geese and 1 Goldeneye -|WestKirby Marine Lake","check species & gridref","[Brent Geese] / [West Kirby Marine Lake]","2016-12-31 00:00:00","6","Brent Goose","Branta bernicla","WestKirby Marine Lake","SJ211862","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111216.htm","6 Brent Geese and 1 Goldeneye -|WestKirby Marine Lake","check gridref","WestKirby Marine Lake","2016-12-31 00:00:00","1","Goldeneye","Bucephala clangula","WestKirby Marine Lake","SJ211862","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111216.htm","180+ Linnet 17 Twite -|WestHide Connah's Quay","check gridref","WestHide Connah's Quay","2016-12-31 00:00:00","180+","Linnet","Linaria cannabina","WestHide Connah's Quay","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111216.htm","180+ Linnet 17 Twite -|WestHide Connah's Quay","check gridref","WestHide Connah's Quay","2016-12-31 00:00:00","17","Twite","Linaria flavirostris","WestHide Connah's Quay","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111216.htm","140 Brent Geese off|Riverbank Road Heswall| at high tide","check species & gridref","[Brent Geese off] / [Riverbank road, Heswall]","2016-12-31 00:00:00","140","Brent Goose","Branta bernicla","Riverbank Road Heswall","SJ264806","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l111216.htm","1 Marsh Harrier over border pool -|BurtonMere Wetlands","check species & gridref","[Marsh Harrier over border pool] / [Burton Mere Wetlands]","2016-12-30 00:00:00","1","Marsh Harrier","Circus aeruginosus","BurtonMere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111216.htm","1 Marsh Harrier over Decca Pools -|Burton Marsh","check species & gridref","[Marsh Harrier over Decca Pools] / [Burton Marsh,]","2016-12-30 00:00:00","1","Marsh Harrier","Circus aeruginosus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111216.htm","12 Waxwing in rowan tree briefly this morning not relocated -|Pine Hey Neston","check species & gridref","[Waxwing in rowan tree briefly this morning not relocated] / [UNKNOWN LOCATION]","2016-12-30 00:00:00","12","Waxwing","Bombycilla garrulus","Pine Hey Neston","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111216.htm","1 Waxwing -|Thingwall|this morning","check gridref","Thingwall","2016-12-29 00:00:00","1","Waxwing","Bombycilla garrulus","Thingwall","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/l111216.htm","3000 Black-tailed Godwit 600 Pintail and 30 Brent Geese -|Thurstaston Shore|astide came in","ok","","2016-12-29 00:00:00","3000","Black-tailed Godwit","Limosa limosa","Thurstaston Shore","SJ240829","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Astide came in"
