"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l091015.htm","4000 Black-tailed Godwit 1500 Knot 1000 Dunlin and 1 Peregrine -|Point of Ayr","check gridref","Point of Ayr","2015-10-31 00:00:00","4000","Black-tailed Godwit","Limosa limosa","Point of Ayr","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","4000 Black-tailed Godwit 1500 Knot 1000 Dunlin and 1 Peregrine -|Point of Ayr","check gridref","Point of Ayr","2015-10-31 00:00:00","1500","Knot","Calidris canutus","Point of Ayr","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","4000 Black-tailed Godwit 1500 Knot 1000 Dunlin and 1 Peregrine -|Point of Ayr","check gridref","Point of Ayr","2015-10-31 00:00:00","1000","Dunlin","Calidris alpina","Point of Ayr","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","4000 Black-tailed Godwit 1500 Knot 1000 Dunlin and 1 Peregrine -|Point of Ayr","check gridref","Point of Ayr","2015-10-31 00:00:00","1","Peregrine","Falco peregrinus","Point of Ayr","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","1 Curlew Sandpiper 1 Great White Egret and 2 Jack Snipe -|Burton Mere Wetlands","ok","","2015-10-31 00:00:00","1","Curlew Sandpiper","Calidris ferruginea","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","1 Curlew Sandpiper 1 Great White Egret and 2 Jack Snipe -|Burton Mere Wetlands","ok","","2015-10-31 00:00:00","1","Great White Egret","Ardea alba","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","1 Curlew Sandpiper 1 Great White Egret and 2 Jack Snipe -|Burton Mere Wetlands","ok","","2015-10-31 00:00:00","2","Jack Snipe","Lymnocryptes minimus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","3 Short-eared Owl -|DenhallQuay","check gridref","DenhallQuay","2015-10-31 00:00:00","3","Short-eared Owl","Asio flammeus","DenhallQuay","SJ288761","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","1 Firecreat and 1 Short-eared Owl -|RedRocks","check species & gridref","[Firecreat] / [Red Rocks]","2015-10-31 00:00:00","1","Firecrest","Regulus ignicapilla","RedRocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","1 Firecreat and 1 Short-eared Owl -|RedRocks","check gridref","RedRocks","2015-10-31 00:00:00","1","Short-eared Owl","Asio flammeus","RedRocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","4+ Red-throated Diver on sea 1 Short-eared Owl flew up from the marsh-|Red Rocks|presumably Short-eared Owl was the same one seen from Hilbre","check species","Red-throated Diver on sea","2015-10-30 00:00:00","4+","Red-throated Diver","Gavia stellata","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Presumably short-eared owl was the same one seen from hilbre"
"http://www.deeestuary.co.uk/l091015.htm","4+ Red-throated Diver on sea 1 Short-eared Owl flew up from the marsh-|Red Rocks|presumably Short-eared Owl was the same one seen from Hilbre","check species","Short-eared Owl flew up from the marsh","2015-10-30 00:00:00","1","Short-eared Owl","Asio flammeus","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Presumably short-eared owl was the same one seen from hilbre"
"http://www.deeestuary.co.uk/l091015.htm","2 Great White Egret 2 Marsh Harrier and 1 Hen Harrier and 1Short-eared Owl -|ParkgateMarsh","check gridref","ParkgateMarsh","2015-10-30 00:00:00","2","Great White Egret","Ardea alba","ParkgateMarsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Great White Egret 2 Marsh Harrier and 1 Hen Harrier and 1Short-eared Owl -|ParkgateMarsh","check gridref","ParkgateMarsh","2015-10-30 00:00:00","2","Marsh Harrier","Circus aeruginosus","ParkgateMarsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Great White Egret 2 Marsh Harrier and 1 Hen Harrier and 1Short-eared Owl -|ParkgateMarsh","check gridref","ParkgateMarsh","2015-10-30 00:00:00","1","Hen Harrier","Circus cyaneus","ParkgateMarsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Great White Egret 2 Marsh Harrier and 1 Hen Harrier and 1Short-eared Owl -|ParkgateMarsh","check gridref","ParkgateMarsh","2015-10-30 00:00:00","1","Short-eared Owl","Asio flammeus","ParkgateMarsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Jack Snipe and 1 Goshawk (male) -|BurtonMere Wetlands","check gridref","BurtonMere Wetlands","2015-10-30 00:00:00","2","Jack Snipe","Lymnocryptes minimus","BurtonMere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Jack Snipe and 1 Goshawk (male) -|BurtonMere Wetlands","check gridref","BurtonMere Wetlands","2015-10-30 00:00:00","1","Goshawk","Accipiter gentilis","BurtonMere Wetlands","SJ310730","Male","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","1 Short-eared Owl and 1 Hen Harrier (a dark looking ringtail) -|Denhall Quay","ok","","2015-10-30 00:00:00","1","Short-eared Owl","Asio flammeus","Denhall Quay","SJ288761","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","1 Short-eared Owl and 1 Hen Harrier (a dark looking ringtail) -|Denhall Quay","check species","Hen Harrier a dark looking","2015-10-30 00:00:00","1","Hen Harrier","Circus cyaneus","Denhall Quay","SJ288761","Female","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Peregrine 2 Merlin 2 Great White Egret and 17 Brent Geese -|Riverbank Road Heswall","check gridref","Riverbank Road Heswall","2015-10-30 00:00:00","2","Peregrine","Falco peregrinus","Riverbank Road Heswall","SJ264806","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Peregrine 2 Merlin 2 Great White Egret and 17 Brent Geese -|Riverbank Road Heswall","check gridref","Riverbank Road Heswall","2015-10-30 00:00:00","2","Merlin","Falco columbarius","Riverbank Road Heswall","SJ264806","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Peregrine 2 Merlin 2 Great White Egret and 17 Brent Geese -|Riverbank Road Heswall","check gridref","Riverbank Road Heswall","2015-10-30 00:00:00","2","Great White Egret","Ardea alba","Riverbank Road Heswall","SJ264806","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","2 Peregrine 2 Merlin 2 Great White Egret and 17 Brent Geese -|Riverbank Road Heswall","check species & gridref","[Brent Geese] / [Riverbank road, Heswall]","2015-10-30 00:00:00","17","Brent Goose","Branta bernicla","Riverbank Road Heswall","SJ264806","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","3 Short-eared Owl 4 Marsh Harrier and 3 Hen Harrier -|Burton Marsh","check gridref","Burton Marsh","2015-10-29 00:00:00","3","Short-eared Owl","Asio flammeus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","3 Short-eared Owl 4 Marsh Harrier and 3 Hen Harrier -|Burton Marsh","check gridref","Burton Marsh","2015-10-29 00:00:00","4","Marsh Harrier","Circus aeruginosus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","3 Short-eared Owl 4 Marsh Harrier and 3 Hen Harrier -|Burton Marsh","check gridref","Burton Marsh","2015-10-29 00:00:00","3","Hen Harrier","Circus cyaneus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091015.htm","21 Spotted Redshank on bunded pools at high tide -|Connah's Quay Reserve|still large numbers of wildfowl","check species & gridref","[Spotted Redshank on bunded pools at high tide] / [Connahâ€™s Quay Reserve]","2015-10-29 00:00:00","21","Redshank","Tringa totanus","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Still large numbers of wildfowl"
"http://www.deeestuary.co.uk/l091015.htm","3 Great White Egret and 2+ Short-eared Owl -|Parkgate to Cottage Lane|over high tide","check gridref","Parkgate to Cottage Lane","2015-10-29 00:00:00","3","Great White Egret","Ardea alba","Parkgate to Cottage Lane","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Over high tide"
