"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l050614.htm","1 Common Sandpiper c80 House Martin overhead -|Gilroy Nature Park West Kirby","check gridref","Gilroy Nature Park West Kirby","2014-06-30 00:00:00","1","Common Sandpiper","Actitis hypoleucos","Gilroy Nature Park West Kirby","SJ224876","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","1 Common Sandpiper c80 House Martin overhead -|Gilroy Nature Park West Kirby","check species & gridref","[House Martin overhead] / [Gilroy Nature Park, West Kirby]","2014-06-30 00:00:00","c80","House Martin","Delichon urbicum","Gilroy Nature Park West Kirby","SJ224876","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","56Great Black-backed Gull 180 Lesser Black-backed Gull 1600 HerringGull and 220 Black-headed Gull no med gulls or yellow-legged gullsspotted -|Hoylake Shore|at high tide","check gridref","Hoylake Shore","2014-06-30 00:00:00","56","Great Black-backed Gull","Larus marinus","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l050614.htm","56Great Black-backed Gull 180 Lesser Black-backed Gull 1600 HerringGull and 220 Black-headed Gull no med gulls or yellow-legged gullsspotted -|Hoylake Shore|at high tide","check gridref","Hoylake Shore","2014-06-30 00:00:00","180","Lesser Black-backed Gull","Larus fuscus","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l050614.htm","56Great Black-backed Gull 180 Lesser Black-backed Gull 1600 HerringGull and 220 Black-headed Gull no med gulls or yellow-legged gullsspotted -|Hoylake Shore|at high tide","check species & gridref","[HerringGull] / [UNKNOWN LOCATION]","2014-06-30 00:00:00","1600","Herring Gull","Larus argentatus","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l050614.htm","56Great Black-backed Gull 180 Lesser Black-backed Gull 1600 HerringGull and 220 Black-headed Gull no med gulls or yellow-legged gullsspotted -|Hoylake Shore|at high tide","check species & gridref","[Black-headed Gull no med gulls or yellow-legged gullsspotted] / [UNKNOWN LOCATION]","2014-06-30 00:00:00","220","Black-headed Gull","Chroicocephalus ridibundus","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. At high tide"
"http://www.deeestuary.co.uk/l050614.htm","1 Mediterranean Gull (ad s/pl) on sand bank -|Leasowe Lighthouse|(see|LighthouseBlog|)","check species","Mediterranean Gull  s/pl on sand bank","2014-06-30 00:00:00","1","Mediterranean Gull","Ichthyaetus melanocephalus","Leasowe Lighthouse","SJ252912","Adult","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. (see"
"http://www.deeestuary.co.uk/l050614.htm","1 Mediterranean Gull (2nd sum) on water off|New Brighton","check gridref","New Brighton","2014-06-30 00:00:00","1","Mediterranean Gull","Ichthyaetus melanocephalus","New Brighton","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","1 Mediterranean Gull (2nd sum) on water off|New Brighton","check species & gridref","[nd sum on water off] / [UNKNOWN LOCATION]","2014-06-30 00:00:00","2","UNKNOWN SPECIES","UNKNOWN SPECIES","New Brighton","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","1 Grasshopper Warbler reeling -|LeasoweLighthouse","check species & gridref","[Grasshopper Warbler reeling] / [Leasowe Lighthouse]","2014-06-29 00:00:00","1","Grasshopper Warbler","Locustella naevia","LeasoweLighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","2 Spotted Redshank and 1 Mediterranean Gull -|Burton Mere Wetlands","ok","","2014-06-29 00:00:00","2","Spotted Redshank","Tringa erythropus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","2 Spotted Redshank and 1 Mediterranean Gull -|Burton Mere Wetlands","ok","","2014-06-29 00:00:00","1","Mediterranean Gull","Ichthyaetus melanocephalus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","1 Common Sandpiper pair Shelduck with five well grown young -|Gilroy Nature Park West Kirby","check species & gridref","[Common Sandpiper  Shelduck with five well grown] / [Gilroy Nature Park, West Kirby]","2014-06-28 00:00:00","1","Shelduck","Tadorna tadorna","Gilroy Nature Park West Kirby","SJ224876","Pair Juvenile","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","2 Common Sandpiper -|WepreBrook Connah's Quay","check gridref","WepreBrook Connah's Quay","2014-06-27 00:00:00","2","Common Sandpiper","Actitis hypoleucos","WepreBrook Connah's Quay","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","1 Green Sandpiper from Marsh Covert hide|Burton Mere Wetlands","check species","Green Sandpiper from Marsh Covert hide","2014-06-27 00:00:00","1","Green Sandpiper","Tringa ochropus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050614.htm","586 Shelduck 145 Redshank 535 Curlew 1 Whimbrel 1050 Black-headedGull 3 Mediterranean Gull (2ad 1 1st sum) -|Heswall Shore|thismorning","ok","","2014-06-26 00:00:00","586","Shelduck","Tadorna tadorna","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Thismorning"
"http://www.deeestuary.co.uk/l050614.htm","586 Shelduck 145 Redshank 535 Curlew 1 Whimbrel 1050 Black-headedGull 3 Mediterranean Gull (2ad 1 1st sum) -|Heswall Shore|thismorning","ok","","2014-06-26 00:00:00","145","Redshank","Tringa totanus","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Thismorning"
"http://www.deeestuary.co.uk/l050614.htm","586 Shelduck 145 Redshank 535 Curlew 1 Whimbrel 1050 Black-headedGull 3 Mediterranean Gull (2ad 1 1st sum) -|Heswall Shore|thismorning","ok","","2014-06-26 00:00:00","535","Curlew","Numenius arquata","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Thismorning"
