"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l050613.htm","1 Barn Owl unting in field next to White Gate Lane near|Leasowe Lighthouse","check species","Barn Owl unting in field next to White Gate Lane near","2013-06-30 00:00:00","1","Barn Owl","Tyto alba","Leasowe Lighthouse","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050613.htm","2 Raven over|Heswall|flying NE","check species & gridref","[Raven over] / [UNKNOWN LOCATION]","2013-06-29 00:00:00","2","Raven","Corvus corax","Heswall","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Flying ne"
"http://www.deeestuary.co.uk/l050613.htm","500+ Common Scoter a long way out -|Red Rocks| also 5 Manx Shearwater quite close in","check species","Common Scoter a long way out","2013-06-29 00:00:00","500+","Common Scoter","Melanitta nigra","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050613.htm","500+ Common Scoter a long way out -|Red Rocks| also 5 Manx Shearwater quite close in","check species","Manx Shearwater quite close in","2013-06-29 00:00:00","5","Manx Shearwater","Puffinus puffinus","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050613.htm","3 Spotted Redshank -|Burton Mere Wetlands","ok","","2013-06-28 00:00:00","3","Spotted Redshank","Tringa erythropus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050613.htm","6 Spotted Redshank -|Burton Mere Wetlands","ok","","2013-06-26 00:00:00","6","Spotted Redshank","Tringa erythropus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050613.htm","1 Red Kite in fields between|Ness Gardens and Station Road Burton","check species & gridref","[Red Kite in fields between] / [UNKNOWN LOCATION]","2013-06-25 00:00:00","1","Red Kite","Milvus milvus","Ness Gardens and Station Road Burton","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050613.htm","1 Marsh Harrier (ad fem) -|Inner Marsh Farm|hide","check species","Marsh Harrier  fem","2013-06-25 00:00:00","1","Marsh Harrier","Circus aeruginosus","Inner Marsh Farm","SJ307741","Adult","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Hide"
"http://www.deeestuary.co.uk/l050613.htm","1 Red Kite over Leahurst Vet College|Neston| at 10am","check species","Red Kite over Leahurst Vet College","2013-06-25 00:00:00","1","Red Kite","Milvus milvus","Neston","SJ2877","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050613.htm","1 Red Kite over Leahurst Vet College|Neston| at 10am","check species","am","2013-06-25 00:00:00","10","Western Swamphen","Porphyrio porphyrio","Neston","SJ2877","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l050613.htm","4 Mediterranean Gull (3ad 1 2nd sum) -|Heswall Shore|this morning","ok","","2013-06-24 00:00:00","4","Mediterranean Gull","Ichthyaetus melanocephalus","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/l050613.htm","4 Mediterranean Gull (3ad 1 2nd sum) -|Heswall Shore|this morning","check species","","2013-06-24 00:00:00","3","UNKNOWN SPECIES","UNKNOWN SPECIES","Heswall Shore","SJ259808","Adult","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/l050613.htm","4 Mediterranean Gull (3ad 1 2nd sum) -|Heswall Shore|this morning","check species","nd sum","2013-06-24 00:00:00","1 2","UNKNOWN SPECIES","UNKNOWN SPECIES","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/l050613.htm","1 Roseate Tern with many Common Terns 1 Arctic Skua and 12 Gannet -|New Brighton","check species & gridref","[Roseate Tern with many Common Terns] / [UNKNOWN LOCATION]","2013-06-24 00:00:00","1","Roseate Tern","Sterna dougallii","New Brighton","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
