"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l111208.htm","1 Black Redstart in nursing home gardens -|Red Rocks|1 Snow bunting on the rocks at least 60 Brent Geese on Bird Rock 1 Short-eared Owl on the marsh","check species","Black Redstart in nursing home gardens","2008-12-31 00:00:00","1","Black Redstart","Phoenicurus ochruros","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","1 Black Redstart in nursing home gardens -|Red Rocks|1 Snow bunting on the rocks at least 60 Brent Geese on Bird Rock 1 Short-eared Owl on the marsh","check species","Snow bunting on the rocks at least","2008-12-31 00:00:00","1","Snow Bunting","Plectrophenax nivalis","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","1 Black Redstart in nursing home gardens -|Red Rocks|1 Snow bunting on the rocks at least 60 Brent Geese on Bird Rock 1 Short-eared Owl on the marsh","check species","Brent Geese on Bird Rock","2008-12-31 00:00:00","60","Brent Goose","Branta bernicla","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","1 Black Redstart in nursing home gardens -|Red Rocks|1 Snow bunting on the rocks at least 60 Brent Geese on Bird Rock 1 Short-eared Owl on the marsh","check species","Short-eared Owl on the marsh","2008-12-31 00:00:00","1","Short-eared Owl","Asio flammeus","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","1 Mediterranean Gull (ad winter) on the shore 2 Stonechat on the marsh -|West Kirby Shore","check species","Mediterranean Gull  winter on the shore","2008-12-31 00:00:00","1","Mediterranean Gull","Ichthyaetus melanocephalus","West Kirby Shore","SJ209871","Adult","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","1 Mediterranean Gull (ad winter) on the shore 2 Stonechat on the marsh -|West Kirby Shore","check species","Stonechat on the marsh","2008-12-31 00:00:00","2","Stonechat","Saxicola rubicola","West Kirby Shore","SJ209871","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","13 Twite and c1500 Black-tailed Godwit-|Thurstaston Shore","ok","","2008-12-31 00:00:00","13","Twite","Linaria flavirostris","Thurstaston Shore","SJ240829","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","13 Twite and c1500 Black-tailed Godwit-|Thurstaston Shore","ok","","2008-12-31 00:00:00","c1500","Black-tailed Godwit","Limosa limosa","Thurstaston Shore","SJ240829","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","13 Twite this morning -|Thurstaston Shore| on cliff by steps at end of Station Road good views this afternoon on beach by steps","check species","Twite this morning","2008-12-30 00:00:00","13","Twite","Linaria flavirostris","Thurstaston Shore","SJ240829","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. On cliff by steps at end of station road good views this afternoon on beach by steps"
"http://www.deeestuary.co.uk/l111208.htm","1 Black Redstart in nursing home gardens -|Red Rocks","check species","Black Redstart in nursing home gardens","2008-12-30 00:00:00","1","Black Redstart","Phoenicurus ochruros","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","8 Snow Bunting -|Point of Ayr| on beach by lighthouse","check gridref","Point of Ayr","2008-12-30 00:00:00","8","Snow Bunting","Plectrophenax nivalis","Point of Ayr","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. On beach by lighthouse"
"http://www.deeestuary.co.uk/l111208.htm","At least 5 Hen Harriers this evening at the|Parkgate Marsh|roost site 5 were in the air together when light was fading and earlier 3 ringtail and 2 male were identified also 2+ Short-eared Owl 1 Merlin 1 Barn Owl and 1 Raven","check species","Hen Harriers this evening at the","2008-12-30 00:00:00","5","Hen Harrier","Circus cyaneus","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","At least 5 Hen Harriers this evening at the|Parkgate Marsh|roost site 5 were in the air together when light was fading and earlier 3 ringtail and 2 male were identified also 2+ Short-eared Owl 1 Merlin 1 Barn Owl and 1 Raven","check species","were in the air together when light was fading earlier","2008-12-30 00:00:00","5","UNKNOWN SPECIES","UNKNOWN SPECIES","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","At least 5 Hen Harriers this evening at the|Parkgate Marsh|roost site 5 were in the air together when light was fading and earlier 3 ringtail and 2 male were identified also 2+ Short-eared Owl 1 Merlin 1 Barn Owl and 1 Raven","check species","","2008-12-30 00:00:00","3","UNKNOWN SPECIES","UNKNOWN SPECIES","Parkgate Marsh","SJ271790","Female","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","At least 5 Hen Harriers this evening at the|Parkgate Marsh|roost site 5 were in the air together when light was fading and earlier 3 ringtail and 2 male were identified also 2+ Short-eared Owl 1 Merlin 1 Barn Owl and 1 Raven","check species","were identified also","2008-12-30 00:00:00","2","UNKNOWN SPECIES","UNKNOWN SPECIES","Parkgate Marsh","SJ271790","Male","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l111208.htm","At least 5 Hen Harriers this evening at the|Parkgate Marsh|roost site 5 were in the air together when light was fading and earlier 3 ringtail and 2 male were identified also 2+ Short-eared Owl 1 Merlin 1 Barn Owl and 1 Raven","ok","","2008-12-30 00:00:00","2+","Short-eared Owl","Asio flammeus","Parkgate Marsh","SJ271790","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
