"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l030410.htm","1 Hobby over heading north also 1 Whinchat 1 Whimbrel and 1 Grasshopper Warbler -|Leasowe Lighthouse area","check species & gridref","[Hobby over heading north also] / [Leasowe Lighthouse]","2010-04-30 00:00:00","1","Hobby","Falco subbuteo","Leasowe Lighthouse area","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Hobby over heading north also 1 Whinchat 1 Whimbrel and 1 Grasshopper Warbler -|Leasowe Lighthouse area","check gridref","Leasowe Lighthouse area","2010-04-30 00:00:00","1","Whinchat","Saxicola rubetra","Leasowe Lighthouse area","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Hobby over heading north also 1 Whinchat 1 Whimbrel and 1 Grasshopper Warbler -|Leasowe Lighthouse area","check gridref","Leasowe Lighthouse area","2010-04-30 00:00:00","1","Whimbrel","Numenius phaeopus","Leasowe Lighthouse area","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Hobby over heading north also 1 Whinchat 1 Whimbrel and 1 Grasshopper Warbler -|Leasowe Lighthouse area","check gridref","Leasowe Lighthouse area","2010-04-30 00:00:00","1","Grasshopper Warbler","Locustella naevia","Leasowe Lighthouse area","SJ252912","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Spoonbill 2 Yellow Wagtail 2 Common Tern 8 Spotted Redshank and 1 Avocet -|Inner Marsh Farm","ok","","2010-04-30 00:00:00","1","Spoonbill","Platalea leucorodia","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Spoonbill 2 Yellow Wagtail 2 Common Tern 8 Spotted Redshank and 1 Avocet -|Inner Marsh Farm","ok","","2010-04-30 00:00:00","2","Yellow Wagtail","Motacilla flava","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Spoonbill 2 Yellow Wagtail 2 Common Tern 8 Spotted Redshank and 1 Avocet -|Inner Marsh Farm","ok","","2010-04-30 00:00:00","2","Common Tern","Sterna hirundo","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Spoonbill 2 Yellow Wagtail 2 Common Tern 8 Spotted Redshank and 1 Avocet -|Inner Marsh Farm","ok","","2010-04-30 00:00:00","8","Spotted Redshank","Tringa erythropus","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Spoonbill 2 Yellow Wagtail 2 Common Tern 8 Spotted Redshank and 1 Avocet -|Inner Marsh Farm","ok","","2010-04-30 00:00:00","1","Avocet","Recurvirostra avosetta","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030410.htm","1 Cuckoo - Saughall","format","1 Cuckoo - Saughall","2010-04-29 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
