"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l030416.htm","1 Hooded Crow|over Lingham Lane flying west couldn't be relocated -|Leasowe Lighthouse| also 1 Redstart (fem) by east kissing gate","check gridref","over Lingham Lane flying west couldn't be relocated -","2016-04-30 00:00:00","1","Hooded Crow","Corvus cornix","over Lingham Lane flying west couldn't be relocated -","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Leasowe lighthouse"
"http://www.deeestuary.co.uk/l030416.htm","2 Common Sandpiper and 175 Black-tailed Godwit -|Gilroy Godwit field West Kirby","check gridref","Gilroy Godwit field West Kirby","2016-04-30 00:00:00","2","Common Sandpiper","Actitis hypoleucos","Gilroy Godwit field West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","2 Common Sandpiper and 175 Black-tailed Godwit -|Gilroy Godwit field West Kirby","check gridref","Gilroy Godwit field West Kirby","2016-04-30 00:00:00","175","Black-tailed Godwit","Limosa limosa","Gilroy Godwit field West Kirby","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Grasshopper Warbler calling in the Target Road reedbed and 2+ Whimbel on the shore -|Heswall","check species & gridref","[Grasshopper Warbler calling in the Target Road reedbed] / [UNKNOWN LOCATION]","2016-04-30 00:00:00","1","Grasshopper Warbler","Locustella naevia","Heswall","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Grasshopper Warbler calling in the Target Road reedbed and 2+ Whimbel on the shore -|Heswall","check species & gridref","[Whimbel on the shore] / [UNKNOWN LOCATION]","2016-04-30 00:00:00","2+","Whimbrel","Numenius phaeopus","Heswall","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Common Tern 1 Whimbrel 3 Common Sandpiper 1 Sedge Warbler 1 Reed Warbler and 5 Yellow Wagtail -|Burton Mere Wetlands","ok","","2016-04-30 00:00:00","1","Common Tern","Sterna hirundo","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Common Tern 1 Whimbrel 3 Common Sandpiper 1 Sedge Warbler 1 Reed Warbler and 5 Yellow Wagtail -|Burton Mere Wetlands","ok","","2016-04-30 00:00:00","1","Whimbrel","Numenius phaeopus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Common Tern 1 Whimbrel 3 Common Sandpiper 1 Sedge Warbler 1 Reed Warbler and 5 Yellow Wagtail -|Burton Mere Wetlands","ok","","2016-04-30 00:00:00","3","Common Sandpiper","Actitis hypoleucos","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Common Tern 1 Whimbrel 3 Common Sandpiper 1 Sedge Warbler 1 Reed Warbler and 5 Yellow Wagtail -|Burton Mere Wetlands","ok","","2016-04-30 00:00:00","1","Sedge Warbler","Acrocephalus schoenobaenus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Common Tern 1 Whimbrel 3 Common Sandpiper 1 Sedge Warbler 1 Reed Warbler and 5 Yellow Wagtail -|Burton Mere Wetlands","ok","","2016-04-30 00:00:00","1","Reed Warbler","Acrocephalus scirpaceus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Common Tern 1 Whimbrel 3 Common Sandpiper 1 Sedge Warbler 1 Reed Warbler and 5 Yellow Wagtail -|Burton Mere Wetlands","ok","","2016-04-30 00:00:00","5","Yellow Wagtail","Motacilla flava","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","6 Swift -|Denhall Quay","ok","","2016-04-30 00:00:00","6","Swift","Apus apus","Denhall Quay","SJ288761","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Whinchat -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2016-04-29 00:00:00","1","Whinchat","Saxicola rubetra","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Redstart visiting garden on several occasions including this evening -|Lower Heswall","check species","Redstart visiting garden on several occasions including this evening","2016-04-29 00:00:00","1","Redstart","Phoenicurus phoenicurus","Lower Heswall","SJ260810","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","8 Spotted Redshank -|Burton Mere Wetlands","ok","","2016-04-28 00:00:00","8","Spotted Redshank","Tringa erythropus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Wood Warbler (singing) -|Neston| by railway line in Millfield Estate Liverpool Road","check species","Wood Warbler singing","2016-04-28 00:00:00","1","Wood Warbler","Phylloscopus sibilatrix","Neston","SJ2877","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. By railway line in millfield estate liverpool road"
"http://www.deeestuary.co.uk/l030416.htm","1 Common Sandpiper and 210 Black-tailed Godwit -|Gilroy Nature Park West Kirby","check gridref","Gilroy Nature Park West Kirby","2016-04-27 00:00:00","1","Common Sandpiper","Actitis hypoleucos","Gilroy Nature Park West Kirby","SJ224876","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Common Sandpiper and 210 Black-tailed Godwit -|Gilroy Nature Park West Kirby","check gridref","Gilroy Nature Park West Kirby","2016-04-27 00:00:00","210","Black-tailed Godwit","Limosa limosa","Gilroy Nature Park West Kirby","SJ224876","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","300 Golden Plover in breeding plumage flew north over|Grange Hill West Kirby| at 7","check species & gridref","[Golden Plover in breeding plumage flew north over] / [Grange Hill, West Kirby]","2016-04-27 00:00:00","300","Golden Plover","Pluvialis apricaria","Grange Hill West Kirby","SJ219872","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","300 Golden Plover in breeding plumage flew north over|Grange Hill West Kirby| at 7","check species & gridref","[] / [Grange Hill, West Kirby]","2016-04-27 00:00:00","7","UNKNOWN SPECIES","UNKNOWN SPECIES","Grange Hill West Kirby","SJ219872","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","30am","format","30am","2016-04-27 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Hen Harrier (ringtail) -|Burton Point","check gridref","Burton Point","2016-04-27 00:00:00","1","Hen Harrier","Circus cyaneus","Burton Point","SJ300736","Female","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l030416.htm","1 Sedge Warbler 3 Knot (we think first spring record for this site) 1 Common Sandpiper and 220 Black-tailed Godwit -|Gilroy Nature Park West Kirby","check gridref","Gilroy Nature Park West Kirby","2016-04-26 00:00:00","1","Sedge Warbler","Acrocephalus schoenobaenus","Gilroy Nature Park West Kirby","SJ224876","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
