"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l091010.htm","1 Firecrest -|Hilbre","ok","","2010-10-31 00:00:00","1","Firecrest","Regulus ignicapilla","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091010.htm","1 Mediterranean Gull (ad win) -|New Brighton","check species & gridref","[Mediterranean Gull  win] / [UNKNOWN LOCATION]","2010-10-31 00:00:00","1","Mediterranean Gull","Ichthyaetus melanocephalus","New Brighton","UNKNOWN LOCATION","Adult","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091010.htm","1 Marsh Harrier heading up river and 1 Hen Harrier heading down river at dusk off south end of|Parkgate","check species","Marsh Harrier heading up river","2010-10-31 00:00:00","1","Marsh Harrier","Circus aeruginosus","Parkgate","SJ 273 789","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091010.htm","1 Marsh Harrier heading up river and 1 Hen Harrier heading down river at dusk off south end of|Parkgate","check species","Hen Harrier heading down river at dusk off south end of","2010-10-31 00:00:00","1","Hen Harrier","Circus cyaneus","Parkgate","SJ 273 789","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091010.htm","35 Pied Wagtail in recently ploughed fields also c35 Bullfinch in several small feeding flocks -|Heswall/Thurstaston|fields","check species & gridref","[Pied Wagtail in recently ploughed fields also] / [UNKNOWN LOCATION]","2010-10-31 00:00:00","35","Pied Wagtail","Motacilla alba","Heswall/Thurstaston","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Fields"
"http://www.deeestuary.co.uk/l091010.htm","35 Pied Wagtail in recently ploughed fields also c35 Bullfinch in several small feeding flocks -|Heswall/Thurstaston|fields","check species & gridref","[Bullfinch in several small feeding flocks] / [UNKNOWN LOCATION]","2010-10-31 00:00:00","c35","Bullfinch","Pyrrhula pyrrhula","Heswall/Thurstaston","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Fields"
"http://www.deeestuary.co.uk/l091010.htm","3 possibly 4 Hen Harrier 1 Marsh Harrier and 1 Merlin seen during Parkgate Raptor Watch yesterday afternoon","format","3 possibly 4 Hen Harrier 1 Marsh Harrier and 1 Merlin seen during Parkgate Raptor Watch yesterday afternoon","2010-10-31 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091010.htm","425 Chaffinch 185 Greenfinch 35 Goldfinch 28 Brambling 7 Lesser Redpoll 5 Siskin 2 Crossbill 130 Wood Pigeon 58 Redwing 44 Fieldfare 3 Mistle Thrush and 5 Sky Lark over on visible migration between 0815 and 1015 this morning - Dawpool Nature Reserve|Thurstaston","ok","","2010-10-30 00:00:00","425","Chaffinch","Fringilla coelebs","Thurstaston","SJ2383","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091010.htm","425 Chaffinch 185 Greenfinch 35 Goldfinch 28 Brambling 7 Lesser Redpoll 5 Siskin 2 Crossbill 130 Wood Pigeon 58 Redwing 44 Fieldfare 3 Mistle Thrush and 5 Sky Lark over on visible migration between 0815 and 1015 this morning - Dawpool Nature Reserve|Thurstaston","ok","","2010-10-30 00:00:00","185","Greenfinch","Chloris chloris","Thurstaston","SJ2383","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l091010.htm","425 Chaffinch 185 Greenfinch 35 Goldfinch 28 Brambling 7 Lesser Redpoll 5 Siskin 2 Crossbill 130 Wood Pigeon 58 Redwing 44 Fieldfare 3 Mistle Thrush and 5 Sky Lark over on visible migration between 0815 and 1015 this morning - Dawpool Nature Reserve|Thurstaston","ok","","2010-10-30 00:00:00","35","Goldfinch","Carduelis carduelis","Thurstaston","SJ2383","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
