"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l070808.htm","3 Wheatear on rocks at|Dove Point Meols| this morning","check species & gridref","[Wheatear on rocks at] / [UNKNOWN LOCATION]","2008-08-31 00:00:00","3","Wheatear","Oenanthe oenanthe","Dove Point Meols","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. This morning"
"http://www.deeestuary.co.uk/l070808.htm","1 Spoonbill 9 Little Egret 14 Greenshank 6 Spotted Redshank 1 Peregrine and 1 Yellow-legged Gull -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2008-08-31 00:00:00","1","Spoonbill","Platalea leucorodia","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070808.htm","1 Spoonbill 9 Little Egret 14 Greenshank 6 Spotted Redshank 1 Peregrine and 1 Yellow-legged Gull -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2008-08-31 00:00:00","9","Little Egret","Egretta garzetta","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070808.htm","1 Spoonbill 9 Little Egret 14 Greenshank 6 Spotted Redshank 1 Peregrine and 1 Yellow-legged Gull -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2008-08-31 00:00:00","14","Greenshank","Tringa nebularia","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070808.htm","1 Spoonbill 9 Little Egret 14 Greenshank 6 Spotted Redshank 1 Peregrine and 1 Yellow-legged Gull -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2008-08-31 00:00:00","6","Spotted Redshank","Tringa erythropus","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070808.htm","1 Spoonbill 9 Little Egret 14 Greenshank 6 Spotted Redshank 1 Peregrine and 1 Yellow-legged Gull -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2008-08-31 00:00:00","1","Peregrine","Falco peregrinus","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070808.htm","1 Spoonbill 9 Little Egret 14 Greenshank 6 Spotted Redshank 1 Peregrine and 1 Yellow-legged Gull -|Connah's Quay Reserve","check gridref","Connah's Quay Reserve","2008-08-31 00:00:00","1","Yellow-legged Gull","Larus michahellis","Connah's Quay Reserve","SJ278713","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070808.htm","1 Hen Harrier and 1 Merlin -|Burton Marsh","check gridref","Burton Marsh","2008-08-31 00:00:00","1","Hen Harrier","Circus cyaneus","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070808.htm","1 Hen Harrier and 1 Merlin -|Burton Marsh","check gridref","Burton Marsh","2008-08-31 00:00:00","1","Merlin","Falco columbarius","Burton Marsh","SJ280750","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070808.htm","2 Garden Warbler 1 Spotted Redshank and 4 Arctic Skua highlights from|Hilbre|for further details see the Hilbre Bird Observatory latest sightings -|http://www","ok","","2008-08-31 00:00:00","2","Garden Warbler","Sylvia borin","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. For further details see the hilbre bird observatory latest sightings -"
