"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","ok","","2002-04-28 00:00:00","1","Green-winged Teal","Anas carolinensis","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","ok","","2002-04-28 00:00:00","1","Short-eared Owl","Asio flammeus","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","check species","Common Buzzard","2002-04-28 00:00:00","1","Buzzard","Buteo buteo","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","ok","","2002-04-28 00:00:00","2","Avocet","Recurvirostra avosetta","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","ok","","2002-04-28 00:00:00","9","Ruff","Calidris pugnax","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","ok","","2002-04-28 00:00:00","3","Little Ringed Plover","Charadrius dubius","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","ok","","2002-04-28 00:00:00","1","Greenshank","Tringa nebularia","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","ok","","2002-04-28 00:00:00","350","Black-tailed Godwit","Limosa limosa","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","1 Green-winged Teal 1 Short-eared Owl 1 Common Buzzard 2 Avocet 9 Ruff 3 Little Ringed Plover 1 Greenshank 350 Black-tailed Godwit and 3 Spotted Redshank -|Inner Marsh Farm|","ok","","2002-04-28 00:00:00","3","Spotted Redshank","Tringa erythropus","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/lmarapr02.htm","|1 Brent Goose 3 Little Egret 1 Grasshopper Warbler at|Parkgate|during high tide","ok","","2002-04-28 00:00:00","1","Brent Goose","Branta bernicla","Parkgate","SJ 273 789","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. During high tide"
