"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l070812.htm","2 Yellow Wagtail -|Red Rocks","ok","","2012-08-31 00:00:00","2","Yellow Wagtail","Motacilla flava","Red Rocks","SJ203883","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","1 Pectoral Sandpier (elusive","format","1 Pectoral Sandpier (elusive","2012-08-31 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm",") 3 Avocet 5 Spotted Redshank 4 Marsh Harrier and 1050 Black-tailed Godwit -|Burton Mere Wetlands","ok","","2012-08-31 00:00:00","3","Avocet","Recurvirostra avosetta","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm",") 3 Avocet 5 Spotted Redshank 4 Marsh Harrier and 1050 Black-tailed Godwit -|Burton Mere Wetlands","ok","","2012-08-31 00:00:00","5","Spotted Redshank","Tringa erythropus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm",") 3 Avocet 5 Spotted Redshank 4 Marsh Harrier and 1050 Black-tailed Godwit -|Burton Mere Wetlands","ok","","2012-08-31 00:00:00","4","Marsh Harrier","Circus aeruginosus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm",") 3 Avocet 5 Spotted Redshank 4 Marsh Harrier and 1050 Black-tailed Godwit -|Burton Mere Wetlands","ok","","2012-08-31 00:00:00","1050","Black-tailed Godwit","Limosa limosa","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","1 Greenshank-|Donkey Stand Flash Parkgate","check gridref","Donkey Stand Flash Parkgate","2012-08-31 00:00:00","1","Greenshank","Tringa nebularia","Donkey Stand Flash Parkgate","SJ270770","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","40 Black-tailed Godwit (incl 20 juvs) - Gilroy Nature Park West Kirby","format","40 Black-tailed Godwit (incl 20 juvs) - Gilroy Nature Park West Kirby","2012-08-31 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","7 Wheatear 1 Peregrine and 1 Arctic Skua - highlights from|Hilbre|formoredetails see|http://www","ok","","2012-08-31 00:00:00","7","Wheatear","Oenanthe oenanthe","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Formoredetails see"
"http://www.deeestuary.co.uk/l070812.htm","7 Wheatear 1 Peregrine and 1 Arctic Skua - highlights from|Hilbre|formoredetails see|http://www","ok","","2012-08-31 00:00:00","1","Peregrine","Falco peregrinus","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Formoredetails see"
"http://www.deeestuary.co.uk/l070812.htm","7 Wheatear 1 Peregrine and 1 Arctic Skua - highlights from|Hilbre|formoredetails see|http://www","check species","Arctic Skua - highlights from","2012-08-31 00:00:00","1","Arctic Skua","Stercorarius parasiticus","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Formoredetails see"
"http://www.deeestuary.co.uk/l070812.htm","hilbrebirdobs","format","hilbrebirdobs","2012-08-31 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","blogspot","format","blogspot","2012-08-31 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","com/","format","com/","2012-08-31 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","1500 Sanderling 2000 Dunlin and c1000 Ringed Plover also 1 Yellow-legged Gull -|Hoylake Shore","check gridref","Hoylake Shore","2012-08-31 00:00:00","1500","Sanderling","Calidris alba","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","1500 Sanderling 2000 Dunlin and c1000 Ringed Plover also 1 Yellow-legged Gull -|Hoylake Shore","check gridref","Hoylake Shore","2012-08-31 00:00:00","2000","Dunlin","Calidris alpina","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","1500 Sanderling 2000 Dunlin and c1000 Ringed Plover also 1 Yellow-legged Gull -|Hoylake Shore","check species & gridref","[Ringed Plover also] / [UNKNOWN LOCATION]","2012-08-31 00:00:00","c1000","Ringed Plover","Charadrius hiaticula","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","1500 Sanderling 2000 Dunlin and c1000 Ringed Plover also 1 Yellow-legged Gull -|Hoylake Shore","check gridref","Hoylake Shore","2012-08-31 00:00:00","1","Yellow-legged Gull","Larus michahellis","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l070812.htm","2 Brent Geese (pale-bellied) -|Hilbre","check species","Brent Geese pale-bellied","2012-08-31 00:00:00","2","Brent Goose","Branta bernicla","Hilbre","SJ185879","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
