"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/l010215.htm","1 Laughing Gull on pontoon -|NewBrighton","check species & gridref","[Laughing Gull on pontoon] / [UNKNOWN LOCATION]","2015-02-28 00:00:00","1","Laughing Gull","Leucophaeus atricilla","NewBrighton","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","6 Goldeneye and 7 Red-breasted Merganser this morning until 9","format","6 Goldeneye and 7 Red-breasted Merganser this morning until 9","2015-02-28 00:00:00","","","","","","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","20am when disturbed by boat -|West Kirby Marine Lake","check species","am when disturbed by boat","2015-02-28 00:00:00","20","UNKNOWN SPECIES","UNKNOWN SPECIES","West Kirby Marine Lake","SJ211862","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","1 Bean Goose 37 Whooper Swan and 21 Bewick's Swan 1 Great Egret over -|Shotwick Fields","check species","Bean Goose","2015-02-28 00:00:00","1","Brent Goose","Branta bernicla","Shotwick Fields","SJ311725","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","1 Bean Goose 37 Whooper Swan and 21 Bewick's Swan 1 Great Egret over -|Shotwick Fields","ok","","2015-02-28 00:00:00","37","Whooper Swan","Cygnus cygnus","Shotwick Fields","SJ311725","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","1 Bean Goose 37 Whooper Swan and 21 Bewick's Swan 1 Great Egret over -|Shotwick Fields","ok","","2015-02-28 00:00:00","21","Bewick's Swan","Cygnus columbianus","Shotwick Fields","SJ311725","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","1 Bean Goose 37 Whooper Swan and 21 Bewick's Swan 1 Great Egret over -|Shotwick Fields","check species","Great Egret over","2015-02-28 00:00:00","1","UNKNOWN SPECIES","UNKNOWN SPECIES","Shotwick Fields","SJ311725","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","1 Long-eared Owl (PLEASE keep a sensible distance from this bird) 1 Hen Harrier (ringtail) and 40 Golden Plover -|Burton Mere Wetlands","check species","Long-eared Owl PLEASE keep a sensible distance from this bird","2015-02-28 00:00:00","1","Long-eared Owl","Asio otus","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","1 Long-eared Owl (PLEASE keep a sensible distance from this bird) 1 Hen Harrier (ringtail) and 40 Golden Plover -|Burton Mere Wetlands","ok","","2015-02-28 00:00:00","1","Hen Harrier","Circus cyaneus","Burton Mere Wetlands","SJ310730","Female","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/l010215.htm","1 Long-eared Owl (PLEASE keep a sensible distance from this bird) 1 Hen Harrier (ringtail) and 40 Golden Plover -|Burton Mere Wetlands","ok","","2015-02-28 00:00:00","40","Golden Plover","Pluvialis apricaria","Burton Mere Wetlands","SJ310730","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
