"Source","Record","Status","Status Note","Date","Abundance","Scientific or Common Name","Scientific","Location","Grid Reference","Sex/Stage","Record Type","Observer","Determiner","Comments"
"http://www.deeestuary.co.uk/ljulaug03.htm","1 Red Kite -|Shotton| drifted off towards Flint Castle","ok","","2003-08-30 00:00:00","1","Red Kite","Milvus milvus","Shotton","SJ3169","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Drifted off towards flint castle"
"http://www.deeestuary.co.uk/ljulaug03.htm","|18 Greenshank -|Heswall Shore|","ok","","2003-08-30 00:00:00","18","Greenshank","Tringa nebularia","Heswall Shore","SJ259808","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Common Buzzard over|Lingham Lane Moreton|","check species & gridref","[Common Buzzard over] / [UNKNOWN LOCATION]","2003-08-30 00:00:00","1","Buzzard","Buteo buteo","Lingham Lane Moreton","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Pectoral Sandpiper 60 Black-tailed Godwit 50+ Greenshank 1 Curlew Sandpiper and 1 Hobby -|Inner Marsh Farm|","ok","","2003-08-30 00:00:00","1","Pectoral Sandpiper","Calidris melanotos","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Pectoral Sandpiper 60 Black-tailed Godwit 50+ Greenshank 1 Curlew Sandpiper and 1 Hobby -|Inner Marsh Farm|","ok","","2003-08-30 00:00:00","60","Black-tailed Godwit","Limosa limosa","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Pectoral Sandpiper 60 Black-tailed Godwit 50+ Greenshank 1 Curlew Sandpiper and 1 Hobby -|Inner Marsh Farm|","ok","","2003-08-30 00:00:00","50+","Greenshank","Tringa nebularia","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Pectoral Sandpiper 60 Black-tailed Godwit 50+ Greenshank 1 Curlew Sandpiper and 1 Hobby -|Inner Marsh Farm|","ok","","2003-08-30 00:00:00","1","Curlew Sandpiper","Calidris ferruginea","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Pectoral Sandpiper 60 Black-tailed Godwit 50+ Greenshank 1 Curlew Sandpiper and 1 Hobby -|Inner Marsh Farm|","ok","","2003-08-30 00:00:00","1","Hobby","Falco subbuteo","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|6 Eider -|Point of Ayr","check gridref","Point of Ayr","2003-08-30 00:00:00","6","Eider","Somateria mollissima","Point of Ayr","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","2 Little Stint and 1 Curlew Sandpiper (juv) -|Hoylake Shore|","check gridref","Hoylake Shore","2003-08-29 00:00:00","2","Little Stint","Calidris minuta","Hoylake Shore","UNKNOWN LOCATION","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","2 Little Stint and 1 Curlew Sandpiper (juv) -|Hoylake Shore|","check gridref","Hoylake Shore","2003-08-29 00:00:00","1","Curlew Sandpiper","Calidris ferruginea","Hoylake Shore","UNKNOWN LOCATION","Juvenile","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Pectoral Sandpiper 3 Wood Sandpiper and 62 Greenshank -|Inner Marsh Farm|","ok","","2003-08-29 00:00:00","1","Pectoral Sandpiper","Calidris melanotos","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Pectoral Sandpiper 3 Wood Sandpiper and 62 Greenshank -|Inner Marsh Farm|","ok","","2003-08-29 00:00:00","3","Wood Sandpiper","Tringa glareola","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Pectoral Sandpiper 3 Wood Sandpiper and 62 Greenshank -|Inner Marsh Farm|","ok","","2003-08-29 00:00:00","62","Greenshank","Tringa nebularia","Inner Marsh Farm","SJ307741","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
"http://www.deeestuary.co.uk/ljulaug03.htm","|3 Marsh Harrier -|Parkgate|Marsh","ok","","2003-08-29 00:00:00","3","Marsh Harrier","Circus aeruginosus","Parkgate","SJ 273 789","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. Marsh"
"http://www.deeestuary.co.uk/ljulaug03.htm","|1 Red Kite flying high going WSW this afternoon -|Neston|","check species","Red Kite flying high going WSW this afternoon","2003-08-29 00:00:00","1","Red Kite","Milvus milvus","Neston","SJ2877","Not recorded","Sighting","Anon at Dee Estuary Bird Sightings","Anon at Dee Estuary Bird Sightings","Retrieved from www.deeestuary.co.uk. "
